pitcher,pitcher_name,p_throws,height,shoulder_pos,release_pos_x,release_pos_z,arm_angle,arm_angle_type
689017,Landon Knack,R,74.0,51.8,-9.573333333333334,70.24565656565656,27.376500468185988,Overhand
689147,Orion Kerkering,R,74.0,51.8,-17.256451612903223,68.47225806451613,45.66697501521412,High Three-Quarters
689225,Beau Brieske,R,75.0,52.5,-17.882162162162164,71.5064864864865,43.0909872718141,High Three-Quarters
690829,Ben Joyce,R,77.0,53.9,-22.64756756756757,61.8745945945946,70.56181437288328,Low Three-Quarters
690925,Clayton Beeter,R,74.0,51.79999999999999,-12.36,74.83999999999999,28.194273528493394,Overhand
690986,Kyle Harrison,L,74.0,51.8,24.511317829457365,58.100671834625324,75.47358521017512,Low Three-Quarters
693312,Kyle Nicolas,R,76.0,53.199999999999996,-17.205732899022802,73.20273615635179,40.6633777050774,High Three-Quarters
693433,Bryan Woo,R,74.0,51.79999999999999,-19.362915717539863,59.54924829157175,68.03936818474712,Low Three-Quarters
693821,Bryce Elder,R,74.0,51.8,-8.122660332541567,80.06907363420427,16.08655854651674,Overhand
694037,Daniel Palencia,R,71.0,49.7,-24.2262,65.0628,57.04101072062287,High Three-Quarters
694297,Brandon Pfaadt,R,76.0,53.199999999999996,-22.898799661876584,65.83546914623838,60.82446488234732,Low Three-Quarters
694361,Will Klein,R,77.0,53.9,-13.540990099009901,71.03049504950495,38.29883764297843,High Three-Quarters
694363,Jared Shuster,L,75.0,52.5,17.132954048140043,66.94371991247264,49.7470277356202,High Three-Quarters
694462,Hurston Waldrep,R,74.0,51.8,-14.258709677419354,75.60387096774193,30.725458107742615,High Three-Quarters
694738,Landen Roupp,R,74.0,51.8,-27.823676470588236,62.17720588235294,69.49952574942343,Low Three-Quarters
694813,Gavin Stone,R,73.0,51.099999999999994,-21.902372227579555,67.2642237222758,53.517894449800544,High Three-Quarters
694973,Paul Skenes,R,78.0,54.599999999999994,-27.86111587982833,67.20695278969957,65.23745742983702,Low Three-Quarters
695243,Mason Miller,R,77.0,53.9,-25.930129870129868,73.24805194805195,53.251305062477485,High Three-Quarters
696131,Mason Black,R,75.0,52.5,-23.152699619771862,63.01186311787072,65.35010178482202,Low Three-Quarters
696136,Jordan Wicks,L,75.0,52.5,26.796904276985746,71.43177189409369,54.60137825807639,High Three-Quarters
700249,Cade Povich,L,75.0,52.5,19.1496,68.988,49.31704286658932,High Three-Quarters
700363,AJ Smith-Shawver,R,75.0,52.5,-22.759999999999998,71.8648275862069,49.56055165113379,High Three-Quarters
701643,Grant Hartwig,R,77.0,53.9,-21.983389830508475,58.054576271186434,78.91126249322168,Low Three-Quarters
702795,Ryan Loutos,R,77.0,53.9,-9.9648,72.9408,27.639365747613255,Overhand
703231,James Meeker,R,76.0,53.199999999999996,-34.965,67.155,68.23667343889356,Low Three-Quarters
800049,Adam Mazur,R,74.0,51.79999999999999,-8.805283018867923,73.56905660377359,22.04827212112847,Overhand
808967,Yoshinobu Yamamoto,R,70.0,49.0,-13.952172413793104,66.25106896551725,38.958147238009346,High Three-Quarters
