pitcher,pitcher_name,p_throws,pitch_type,height,shoulder_pos,release_pos_x,release_pos_z,arm_angle
605463,Tayler Scott,R,CH,75.0,52.5,-40.74832116788321,57.55182481751825,82.82282898485578
605463,Tayler Scott,R,FF,75.0,52.5,-41.819715639810426,59.13156398104265,80.89490173667684
605463,Tayler Scott,R,SI,75.0,52.5,-40.393469387755104,57.42367346938776,82.98754114213232
605463,Tayler Scott,R,SL,75.0,52.5,-40.95510204081632,57.67428571428572,82.73204675004068
605483,Blake Snell,L,CH,76.0,53.19999999999999,27.88314606741573,77.3770786516854,49.078790680114466
605483,Blake Snell,L,CU,76.0,53.199999999999996,24.060618556701034,80.02762886597938,41.885070391090636
605483,Blake Snell,L,FF,76.0,53.199999999999996,24.8554356846473,80.1166804979253,42.700383584123536
605483,Blake Snell,L,SL,76.0,53.19999999999999,24.53142857142857,80.14857142857143,42.30263925598241
605513,Spencer Turnbull,R,CH,75.0,52.5,-19.946341463414633,67.5248780487805,52.904648763088375
605513,Spencer Turnbull,R,CU,75.0,52.5,-18.12169014084507,72.28225352112676,42.40659417643268
605513,Spencer Turnbull,R,FF,75.0,52.5,-18.946171003717474,69.50542750929368,48.01538836625038
605513,Spencer Turnbull,R,SI,75.0,52.5,-18.300689655172416,68.3048275862069,49.03136440453103
605513,Spencer Turnbull,R,SL,75.0,52.5,-20.17463414634146,67.99609756097561,52.33184399830663
605513,Spencer Turnbull,R,ST,75.0,52.5,-20.531174089068823,67.34429149797572,54.07987589551909
606149,Giovanny Gallegos,R,CH,74.0,51.8,-22.11,79.71,38.37824669666321
606149,Giovanny Gallegos,R,FF,74.0,51.8,-20.970352941176472,80.36329411764706,36.2670461129415
606149,Giovanny Gallegos,R,SL,74.0,51.8,-22.041259842519683,80.27716535433072,37.72100351858029
606160,Rafael Montero,R,CH,72.0,50.4,-18.4725,58.7625,65.47301945041878
606160,Rafael Montero,R,FF,72.0,50.4,-17.709589041095892,61.48657534246575,57.68488924510873
606160,Rafael Montero,R,SI,72.0,50.400000000000006,-18.010243902439022,61.356585365853654,58.50511463546518
606160,Rafael Montero,R,SL,72.0,50.4,-18.8976,62.1984,57.83260728142047
606303,Joel Payamps,R,CH,74.0,51.8,-29.549387755102043,69.31102040816326,59.34364939382921
606303,Joel Payamps,R,FF,74.0,51.8,-28.441212121212118,67.93575757575758,60.41603179712231
606303,Joel Payamps,R,SI,74.0,51.8,-28.301052631578948,68.60526315789474,59.30244724515885
606303,Joel Payamps,R,SL,74.0,51.8,-31.38,68.51828571428571,61.97581575374604
606930,Jacob Barnes,R,FC,74.0,51.800000000000004,-17.226440677966103,67.10779661016949,48.02558644129152
606930,Jacob Barnes,R,FF,74.0,51.8,-15.600000000000001,68.71746835443038,42.341299267109605
606930,Jacob Barnes,R,SL,74.0,51.8,-18.634285714285713,67.69714285714285,49.45544918536067
606965,Chris Devenski,R,CH,75.0,52.5,0.3354838709677419,76.72322580645161,4.438367681721324
606965,Chris Devenski,R,FC,75.0,52.5,-1.0136170212765958,76.48851063829787,4.467973495101793
606965,Chris Devenski,R,FF,75.0,52.5,-1.3857391304347828,77.14017391304348,4.793488165580986
606965,Chris Devenski,R,SL,75.0,52.5,-2.7529411764705882,76.10117647058824,7.076042006918274
606965,Chris Devenski,R,ST,75.0,52.5,-0.6119999999999999,76.14,4.698377529726424
607067,Colin Rea,R,CU,77.0,53.9,-22.762758620689656,69.37862068965518,55.75538788333551
607067,Colin Rea,R,FC,77.0,53.9,-24.113170731707317,66.76243902439025,61.86151777747133
607067,Colin Rea,R,FF,77.0,53.900000000000006,-23.95739644970414,66.64544378698224,61.91328837246083
607067,Colin Rea,R,FS,77.0,53.900000000000006,-24.165194805194805,67.54753246753246,60.52563912141986
607067,Colin Rea,R,SI,77.0,53.9,-23.675194346289754,66.39689045936396,62.07742280437206
607067,Colin Rea,R,ST,77.0,53.9,-24.321379310344827,66.51172413793104,62.536368018123646
607074,Carlos Rodón,L,CH,74.0,51.8,26.82807692307692,74.21884615384616,50.08260255145305
607074,Carlos Rodón,L,CU,74.0,51.8,24.318461538461538,77.19923076923077,43.73457144485564
607074,Carlos Rodón,L,FC,74.0,51.8,26.945106382978725,75.36382978723404,48.826639079688654
607074,Carlos Rodón,L,FF,74.0,51.79999999999999,23.713353658536583,76.67817073170731,43.5879201706413
607074,Carlos Rodón,L,SL,74.0,51.8,28.34,74.39884615384615,51.39955688449376
607179,Jordan Weems,R,CH,76.0,53.199999999999996,-23.424,72.768,50.1059093666639
607179,Jordan Weems,R,CU,76.0,53.199999999999996,-26.22,72.96,52.99916755771088
607179,Jordan Weems,R,FF,76.0,53.199999999999996,-23.850252100840336,72.47848739495798,51.00622647586157
607179,Jordan Weems,R,SL,76.0,53.2,-25.5435,72.48675,52.89636752041099
607192,Tyler Glasnow,R,CU,80.0,56.0,-18.0427397260274,73.82465753424658,45.2510800159104
607192,Tyler Glasnow,R,FF,80.0,56.0,-18.490925373134328,72.53785074626866,48.03531126733067
607192,Tyler Glasnow,R,SI,80.0,56.0,-19.54125,71.424375,51.61443165617788
607192,Tyler Glasnow,R,SL,80.0,56.0,-21.24335195530726,72.02715083798883,52.8110220097656
607200,Erick Fedde,R,CH,76.0,53.199999999999996,-19.65046153846154,69.16707692307692,50.847044556872895
607200,Erick Fedde,R,FC,76.0,53.199999999999996,-17.818715596330275,70.17467889908256,46.24656892262215
607200,Erick Fedde,R,FF,76.0,53.199999999999996,-16.259999999999998,72.48,40.12577175194534
607200,Erick Fedde,R,SI,76.0,53.199999999999996,-15.930554089709764,70.9377308707124,41.79181733753741
607200,Erick Fedde,R,ST,76.0,53.199999999999996,-19.094600760456274,67.96060836501901,52.136133272837
607237,Amir Garrett,L,FF,77.0,53.9,21.453333333333333,74.52666666666667,46.09965445632711
607237,Amir Garrett,L,SI,77.0,53.9,24.72,71.82,53.94977973804471
607237,Amir Garrett,L,SL,77.0,53.9,24.734545454545454,71.17090909090909,55.073604121686074
607259,Nick Martinez,R,CH,73.0,51.099999999999994,-19.359259259259257,76.12666666666667,37.69154223853812
607259,Nick Martinez,R,CU,73.0,51.099999999999994,-18.82875,74.60375,38.67093643705747
607259,Nick Martinez,R,FC,73.0,51.099999999999994,-21.536296296296296,74.57037037037037,42.51370789320804
607259,Nick Martinez,R,FF,73.0,51.09999999999999,-20.988363636363637,74.48,41.86625169638305
607259,Nick Martinez,R,SI,73.0,51.099999999999994,-20.250967741935483,74.75322580645161,40.54976342807829
607259,Nick Martinez,R,SL,73.0,51.099999999999994,-21.24151898734177,73.67544303797467,43.238731979249664
607455,Anthony Banda,L,CH,74.0,51.8,32.5152,64.6704,68.34480120345985
607455,Anthony Banda,L,FC,74.0,51.8,31.08,64.38,67.96655798789818
607455,Anthony Banda,L,FF,74.0,51.8,32.16436363636364,64.97018181818181,67.69110901877767
607455,Anthony Banda,L,SI,74.0,51.8,32.182857142857145,64.38,68.60539777926688
607455,Anthony Banda,L,SL,74.0,51.8,33.27272727272727,64.68545454545455,68.79089697276574
607481,Aaron Bummer,L,CH,75.0,52.5,28.56,64.68,66.35512812842714
607481,Aaron Bummer,L,FC,75.0,52.5,34.37428571428571,60.70857142857143,76.51818339899762
607481,Aaron Bummer,L,FF,75.0,52.5,32.13818181818181,61.24363636363636,74.61190121790997
607481,Aaron Bummer,L,SI,75.0,52.5,34.04406779661017,60.757288135593214,76.34778951852908
607481,Aaron Bummer,L,ST,75.0,52.5,32.87922077922077,62.776363636363634,72.47005979613506
607536,Kyle Freeland,L,CH,76.0,53.2,33.159,65.46000000000001,69.66764226910958
607536,Kyle Freeland,L,FF,76.0,53.2,29.700705882352942,69.37976470588235,61.31885585843408
607536,Kyle Freeland,L,KC,76.0,53.199999999999996,33.047547169811324,65.68754716981132,69.26220766473463
607536,Kyle Freeland,L,SI,76.0,53.199999999999996,32.9735294117647,66.15705882352941,68.52227491380731
607536,Kyle Freeland,L,SL,76.0,53.199999999999996,34.5044776119403,65.06328358208955,71.01133991165356
607625,Seth Lugo,R,CH,76.0,53.199999999999996,-15.280481927710843,66.89060240963856,48.1301063580059
607625,Seth Lugo,R,CU,76.0,53.199999999999996,-16.308235294117647,67.27588235294118,49.206189122939435
607625,Seth Lugo,R,FC,76.0,53.199999999999996,-16.769655172413792,66.02206896551725,52.558939953264066
607625,Seth Lugo,R,FF,76.0,53.199999999999996,-14.335415282392027,66.80372093023256,46.50916838122335
607625,Seth Lugo,R,SI,76.0,53.199999999999996,-14.69511111111111,64.69688888888889,51.9076888841827
607625,Seth Lugo,R,SL,76.0,53.199999999999996,-15.596363636363634,66.33363636363637,49.918542045662996
607625,Seth Lugo,R,ST,76.0,53.199999999999996,-17.799230769230768,64.32692307692308,57.98648709258043
607625,Seth Lugo,R,SV,76.0,53.199999999999996,-16.080983606557375,66.60491803278688,50.138468425251695
607644,John Means,L,CH,76.0,53.199999999999996,12.212307692307691,76.58373626373626,27.49779064920285
607644,John Means,L,FF,76.0,53.199999999999996,11.008000000000001,77.609,24.189153724085536
607644,John Means,L,KC,76.0,53.199999999999996,14.557714285714285,76.79314285714287,31.597024376893764
607644,John Means,L,SL,76.0,53.199999999999996,14.095135135135134,76.02486486486487,31.579876453505836
608032,Carlos Estévez,R,CH,78.0,54.599999999999994,-25.344827586206897,71.09793103448277,56.84493442511524
608032,Carlos Estévez,R,CU,78.0,54.599999999999994,-21.8,71.83999999999999,51.53834271231577
608032,Carlos Estévez,R,FF,78.0,54.599999999999994,-22.55,70.825625,53.989485168576444
608032,Carlos Estévez,R,SL,78.0,54.599999999999994,-23.021052631578947,71.52157894736843,53.646466104026075
608331,Max Fried,L,CH,76.0,53.2,19.708645161290324,67.94632258064516,53.1646622277961
608331,Max Fried,L,CU,76.0,53.199999999999996,15.533898305084746,72.52322033898305,38.810179293856294
608331,Max Fried,L,FC,76.0,53.199999999999996,18.376438356164385,69.67068493150686,48.08136667849996
608331,Max Fried,L,FF,76.0,53.199999999999996,14.48873949579832,71.31327731092438,38.62748388474846
608331,Max Fried,L,SI,76.0,53.19999999999999,15.13734104046243,70.67514450867051,40.92508345800937
608331,Max Fried,L,SL,76.0,53.199999999999996,17.98409638554217,69.65349397590361,47.542721106135694
608331,Max Fried,L,ST,76.0,53.199999999999996,18.134117647058826,69.74117647058824,47.56635868492236
608334,Carson Fulmer,R,CH,72.0,50.4,-30.453986013986015,68.41846153846154,59.33202798771575
608334,Carson Fulmer,R,CU,72.0,50.4,-30.432000000000002,68.88799999999999,58.67062504318924
608334,Carson Fulmer,R,FF,72.0,50.4,-29.595555555555556,68.09333333333333,59.11456142497751
608334,Carson Fulmer,R,SI,72.0,50.4,-29.875890410958906,68.41479452054794,58.8651915854439
608334,Carson Fulmer,R,SL,72.0,50.4,-29.539245283018868,68.52566037735849,58.44823366668291
608334,Carson Fulmer,R,ST,72.0,50.4,-30.400000000000002,69.24,58.17391951151203
608344,Cole Irvin,L,CH,76.0,53.199999999999996,13.799999999999999,72.95896551724138,34.895527413685116
608344,Cole Irvin,L,CU,76.0,53.199999999999996,15.922372881355932,72.47999999999999,39.537209967490696
608344,Cole Irvin,L,FC,76.0,53.2,14.4792,73.2792,35.75503942262531
608344,Cole Irvin,L,FF,76.0,53.199999999999996,12.221443298969072,74.78350515463917,29.472320070463862
608344,Cole Irvin,L,SI,76.0,53.199999999999996,12.67696551724138,73.88937931034482,31.489179695785335
608344,Cole Irvin,L,SL,76.0,53.199999999999996,12.378947368421054,74.50736842105263,30.038174865753803
608371,Lucas Sims,R,CU,74.0,51.8,-21.512,68.736,50.389484615631595
608371,Lucas Sims,R,FF,74.0,51.8,-21.187605633802814,68.60281690140846,50.17790713872034
608371,Lucas Sims,R,FS,74.0,51.8,-27.9,67.44,60.716601454324014
608371,Lucas Sims,R,SL,74.0,51.79999999999999,-21.588118811881188,67.65267326732673,52.29860302397575
608379,Michael Wacha,R,CH,78.0,54.6,-18.865889212827987,79.75486880466472,36.85531725612438
608379,Michael Wacha,R,CU,78.0,54.599999999999994,-20.243636363636366,78.63151515151515,40.09683392017641
608379,Michael Wacha,R,FC,78.0,54.599999999999994,-20.71030303030303,77.86424242424243,41.64349390207388
608379,Michael Wacha,R,FF,78.0,54.599999999999994,-17.783132530120483,79.01590361445783,36.05157989912541
608379,Michael Wacha,R,SI,78.0,54.59999999999999,-19.14857142857143,77.42811428571429,39.94866775699826
608379,Michael Wacha,R,SL,78.0,54.599999999999994,-19.922448979591838,77.45877551020408,41.03389457163484
608648,Tyler Duffey,R,CH,75.0,52.5,-24.896,66.54400000000001,60.50488602424071
608648,Tyler Duffey,R,FF,75.0,52.5,-30.56377358490566,68.72377358490566,61.42198182978437
608648,Tyler Duffey,R,KC,75.0,52.5,-30.153684210526315,68.37263157894736,61.817807887277105
608648,Tyler Duffey,R,SI,75.0,52.5,-32.68258064516129,68.21806451612903,63.94638724759249
608648,Tyler Duffey,R,SL,75.0,52.5,-35.46909090909091,67.89090909090909,66.35995019055743
608678,Dominic Leone,R,CH,70.0,49.0,-28.063291139240505,69.65468354430381,53.23463634130397
608678,Dominic Leone,R,FC,70.0,49.0,-27.105,70.1125,51.57353730794025
608678,Dominic Leone,R,FF,70.0,49.0,-26.814084507042253,69.80281690140845,51.54867542204686
608678,Dominic Leone,R,SI,70.0,49.0,-28.662857142857145,69.06,54.981158282389764
608678,Dominic Leone,R,SL,70.0,49.0,-27.661052631578947,70.93052631578948,51.24782242266677
608678,Dominic Leone,R,ST,70.0,49.0,-29.13,70.27,53.260476281145465
608717,Chris Stratton,R,CH,74.0,51.8,-21.5325,69.30375,50.909421835961865
608717,Chris Stratton,R,CU,74.0,51.8,-20.493191489361703,70.91234042553192,46.98884669782086
608717,Chris Stratton,R,FF,74.0,51.8,-22.13590909090909,69.33749999999999,51.6035774978079
608717,Chris Stratton,R,SI,74.0,51.8,-21.730434782608697,69.41565217391305,50.96212671979943
608717,Chris Stratton,R,SL,74.0,51.8,-22.39816513761468,69.12660550458716,52.27811048697859
608717,Chris Stratton,R,ST,74.0,51.79999999999999,-22.080000000000002,69.39999999999999,51.47421479968355
608718,Brent Suter,L,CH,76.0,53.19999999999999,41.456347826086954,75.78886956521738,61.39753750419281
608718,Brent Suter,L,FF,76.0,53.199999999999996,38.622439024390246,75.18487804878049,60.328533190995095
608718,Brent Suter,L,SI,76.0,53.199999999999996,39.51222222222222,75.06666666666666,61.000728365793194
608718,Brent Suter,L,SL,76.0,53.199999999999996,41.25644859813084,77.33046728971964,59.65722954468699
608723,Austin Voth,R,CU,74.0,51.79999999999999,-29.40679245283019,68.05358490566039,61.04814258977649
608723,Austin Voth,R,FC,74.0,51.8,-28.8412213740458,69.01832061068701,59.14099787659238
608723,Austin Voth,R,FF,74.0,51.8,-28.228928571428572,68.83285714285714,58.87005477517996
608723,Austin Voth,R,ST,74.0,51.8,-30.647191011235954,67.74741573033708,62.48323087856404
612434,Miguel Castro,R,CH,79.0,55.3,-28.467272727272725,61.57090909090909,77.56118084295682
612434,Miguel Castro,R,SI,79.0,55.3,-27.12,60.06166666666666,80.04561534492892
612434,Miguel Castro,R,SL,79.0,55.3,-29.448387096774194,59.86258064516129,81.17833388147561
613534,Austin Adams,R,FF,75.0,52.5,-43.71521739130435,62.43521739130435,77.18866188413405
613534,Austin Adams,R,SL,75.0,52.5,-44.140055401662046,61.648088642659275,78.27091386673092
614179,José Ruiz,R,CH,73.0,51.099999999999994,-17.73818181818182,73.92,37.806170411592504
614179,José Ruiz,R,CU,73.0,51.099999999999994,-15.666285714285715,75.34285714285714,32.86141069453141
614179,José Ruiz,R,FF,73.0,51.099999999999994,-13.647272727272728,76.29454545454544,28.429762854137934
614179,José Ruiz,R,SI,73.0,51.1,-14.36608695652174,74.92173913043479,31.147250358929075
614179,José Ruiz,R,SL,73.0,51.09999999999999,-17.4,75.0942857142857,35.98214828528571
615698,Cal Quantrill,R,CH,75.0,52.5,-19.1904,75.10560000000001,40.31829818878578
615698,Cal Quantrill,R,CU,75.0,52.5,-16.687118644067795,77.03593220338983,34.16485680547912
615698,Cal Quantrill,R,FC,75.0,52.5,-18.477372262773724,75.7585401459854,38.39140552980594
615698,Cal Quantrill,R,FF,75.0,52.5,-16.080000000000002,75.12,35.4080821306948
615698,Cal Quantrill,R,FS,75.0,52.5,-18.61638888888889,74.77166666666666,39.81804764154268
615698,Cal Quantrill,R,SI,75.0,52.5,-17.19216,75.95039999999999,36.121763310835775
620982,Ricardo Pinto,R,FF,72.0,50.4,-13.221176470588235,72.79764705882353,30.543567133483936
620982,Ricardo Pinto,R,FS,72.0,50.4,-14.938181818181818,73.00727272727272,33.41594086896855
620982,Ricardo Pinto,R,SI,72.0,50.4,-15.844897959183672,72.19469387755102,35.9791679041962
620982,Ricardo Pinto,R,SL,72.0,50.4,-15.340000000000002,72.865,34.219774456615994
620982,Ricardo Pinto,R,ST,72.0,50.4,-15.783999999999999,74.11999999999999,33.59395094485222
621016,Jose Cuas,R,CH,75.0,52.5,-52.32,52.025454545454544,90.52296511988185
621016,Jose Cuas,R,FF,75.0,52.5,-52.46454545454546,51.04227272727273,91.58494236364918
621016,Jose Cuas,R,SI,75.0,52.5,-52.6218947368421,50.87115789473685,91.76734794063744
621016,Jose Cuas,R,ST,75.0,52.5,-53.26095238095238,49.44761904761904,93.273148727703
621051,Steven Wilson,R,CH,75.0,52.5,-22.741333333333333,64.312,62.21345514840479
621051,Steven Wilson,R,FC,75.0,52.5,-28.919999999999998,65.232,65.75080972606857
621051,Steven Wilson,R,FF,75.0,52.5,-20.083809523809524,68.33142857142857,51.18291452941637
621051,Steven Wilson,R,ST,75.0,52.5,-24.96233766233766,66.51662337662337,60.21784904984018
621053,Tyler Ferguson,R,FC,76.0,53.199999999999996,-42.24,69.9075,68.39227071632648
621053,Tyler Ferguson,R,FF,76.0,53.199999999999996,-41.74985915492958,70.32000000000001,67.66000619267315
621053,Tyler Ferguson,R,SI,76.0,53.199999999999996,-41.40510638297872,69.5336170212766,68.44403256266796
621053,Tyler Ferguson,R,ST,76.0,53.199999999999996,-41.694782608695654,69.07043478260869,69.1300912041822
621097,Jacob Waguespack,R,CH,78.0,54.599999999999994,-3.4846153846153842,77.14615384615385,8.735875305938698
621097,Jacob Waguespack,R,CU,78.0,54.599999999999994,-3.588387096774194,78.17806451612903,8.639579610560071
621097,Jacob Waguespack,R,FC,78.0,54.59999999999999,-5.75076923076923,76.72615384615385,14.503112719347447
621097,Jacob Waguespack,R,FF,78.0,54.599999999999994,-1.6967441860465118,77.21441860465116,4.348182383057518
621107,Zach Eflin,R,CH,78.0,54.599999999999994,-28.10666666666667,70.16000000000001,60.97168192759513
621107,Zach Eflin,R,CU,78.0,54.599999999999994,-27.131497005988024,71.32598802395209,58.25119438863838
621107,Zach Eflin,R,FC,78.0,54.599999999999994,-27.909417040358747,69.55479820627802,61.73168931555195
621107,Zach Eflin,R,FF,78.0,54.6,-25.990499999999997,69.477,59.97625255795434
621107,Zach Eflin,R,SI,78.0,54.599999999999994,-26.58689189189189,69.41513513513515,60.760583728567525
621107,Zach Eflin,R,ST,78.0,54.599999999999994,-28.340970873786407,69.87844660194175,61.616021920756204
621111,Walker Buehler,R,CH,74.0,51.8,-16.30545454545455,65.2109090909091,50.341200531022594
621111,Walker Buehler,R,FC,74.0,51.79999999999999,-13.605365853658538,65.97658536585365,43.654865753366686
621111,Walker Buehler,R,FF,74.0,51.79999999999999,-13.086585365853658,67.20146341463415,40.02862085304174
621111,Walker Buehler,R,KC,74.0,51.8,-11.4285,68.3955,34.298626689067554
621111,Walker Buehler,R,SI,74.0,51.8,-16.786153846153844,64.18153846153847,53.3719468173926
621111,Walker Buehler,R,SL,74.0,51.8,-14.11875,64.99125,46.749689984178644
621111,Walker Buehler,R,ST,74.0,51.79999999999999,-16.09,64.49,51.58210786052616
621112,Paul Blackburn,R,CH,73.0,51.099999999999994,-24.15685714285714,73.00800000000001,47.77385728838283
621112,Paul Blackburn,R,CU,73.0,51.099999999999994,-24.15219512195122,73.46341463414635,47.16870320456864
621112,Paul Blackburn,R,FC,73.0,51.099999999999994,-24.453698630136984,72.6476712328767,48.56939287724485
621112,Paul Blackburn,R,FF,73.0,51.099999999999994,-23.931851851851853,72.90074074074074,47.60700185516872
621112,Paul Blackburn,R,SI,73.0,51.099999999999994,-23.448,72.16159999999999,48.01690089767615
621112,Paul Blackburn,R,SL,73.0,51.099999999999994,-25.790551181102362,71.45291338582678,51.702317555844886
621114,Ryan Burr,R,FF,76.0,53.199999999999996,-20.829473684210527,76.42736842105262,41.85424656156018
621114,Ryan Burr,R,SL,76.0,53.199999999999996,-21.846857142857143,76.11771428571429,43.620559443293764
621199,Matt Bowman,R,FC,72.0,50.400000000000006,-21.564878048780486,70.51317073170732,46.84708145573215
621199,Matt Bowman,R,FF,72.0,50.4,-20.32,69.56,46.212717490359786
621199,Matt Bowman,R,FS,72.0,50.4,-18.38608695652174,71.6895652173913,40.69628985472382
621199,Matt Bowman,R,SI,72.0,50.4,-23.331612903225807,68.1741935483871,52.530151803759196
621199,Matt Bowman,R,ST,72.0,50.4,-24.96,69.28,52.599729572199266
621237,José Alvarado,L,FC,74.0,51.8,12.195957446808512,80.48553191489363,23.02158769528858
621237,José Alvarado,L,SI,74.0,51.8,13.1806993006993,79.86461538461538,25.15347865954831
621242,Edwin Díaz,R,FF,75.0,52.5,-25.452244897959183,57.608979591836736,78.64920796918592
621242,Edwin Díaz,R,SL,75.0,52.5,-24.582686567164178,60.94208955223881,71.06075999317108
621244,José Berríos,R,CH,72.0,50.39999999999999,-24.81785714285714,66.23285714285714,57.45845991652914
621244,José Berríos,R,FC,72.0,50.4,-23.94375,68.3025,53.131516018608714
621244,José Berríos,R,FF,72.0,50.4,-24.217419354838707,68.19225806451612,53.682145055667405
621244,José Berríos,R,SI,72.0,50.4,-23.504172661870502,68.42906474820144,52.47380041001916
621244,José Berríos,R,SV,72.0,50.4,-25.60408163265306,67.50428571428571,56.23730233791573
621294,Ben Heller,R,CH,75.0,52.5,-24.74857142857143,65.35428571428572,62.52798675469618
621294,Ben Heller,R,FC,75.0,52.5,-25.0275,65.3925,62.73769796204088
621294,Ben Heller,R,FF,75.0,52.5,-23.924999999999997,67.11,58.55951460546836
621294,Ben Heller,R,SI,75.0,52.5,-24.258000000000003,66.366,60.203328216085325
621294,Ben Heller,R,ST,75.0,52.5,-28.265454545454546,62.36727272727273,70.753977352521
621345,A.J. Minter,L,CH,72.0,50.4,31.38,67.48071428571428,61.42489817442047
621345,A.J. Minter,L,FC,72.0,50.4,28.197362637362637,69.55648351648352,55.78629949246635
621345,A.J. Minter,L,FF,72.0,50.39999999999999,28.240714285714283,69.6242857142857,55.696234460234734
621363,Colin Poche,L,FF,75.0,52.5,13.908479999999999,75.77952,30.813458675420687
621363,Colin Poche,L,SL,75.0,52.5,11.952,75.93066666666667,26.992040631618373
621366,Ryan Borucki,L,CH,76.0,53.199999999999996,22.76,66.93333333333334,58.84863209224703
621366,Ryan Borucki,L,SI,76.0,53.199999999999996,21.27,69.9,51.8317767114414
621366,Ryan Borucki,L,SL,76.0,53.199999999999996,23.104,68.816,55.903337767449706
621366,Ryan Borucki,L,ST,76.0,53.199999999999996,22.080000000000002,69.75999999999999,53.11881802987449
621381,Matt Strahm,L,FC,74.0,51.8,23.46933333333333,64.352,61.86474165943268
621381,Matt Strahm,L,FF,74.0,51.8,27.260960698689956,64.88384279475983,63.01301803536176
621381,Matt Strahm,L,SI,74.0,51.8,31.931538461538462,64.33153846153846,66.99961477827691
621381,Matt Strahm,L,SL,74.0,51.8,29.20314606741573,66.4732584269663,61.43951553196234
621383,Tanner Banks,L,CH,73.0,51.099999999999994,32.97977528089888,74.82606741573034,54.244989825944145
621383,Tanner Banks,L,CU,73.0,51.099999999999994,36.15780821917808,72.24328767123288,59.66048519426194
621383,Tanner Banks,L,FF,73.0,51.099999999999994,31.24751677852349,76.31194630872483,51.08605142876258
621383,Tanner Banks,L,SI,73.0,51.099999999999994,31.475555555555555,75.68444444444445,51.99104238804244
621383,Tanner Banks,L,SL,73.0,51.099999999999994,34.075582822085885,74.49349693251534,55.51261024279323
621389,Ty Blach,L,CH,73.0,51.099999999999994,37.144675324675326,69.05610389610389,64.16417538041648
621389,Ty Blach,L,CU,73.0,51.099999999999994,38.945,69.06333333333333,65.17426649780627
621389,Ty Blach,L,FC,73.0,51.099999999999994,37.80139534883721,68.10139534883722,65.76035839471817
621389,Ty Blach,L,SI,73.0,51.099999999999994,36.2475,68.88964285714285,63.80000395996883
621550,Patrick Wisdom,R,EP,74.0,51.8,-37.767272727272726,78.82909090909091,54.24961025565003
621550,Patrick Wisdom,R,FA,74.0,51.8,-40.56,74.1,61.202902989454294
622065,Alex Young,L,CH,75.0,52.5,23.36,73.65333333333334,47.79180940925086
622065,Alex Young,L,CU,75.0,52.5,26.845714285714283,70.52571428571427,56.10082677662893
622065,Alex Young,L,SI,75.0,52.5,23.8425,70.7625,52.460703928848886
622072,Alex Wood,L,CH,76.0,53.199999999999996,23.230295857988168,57.28970414201184,80.0628855047211
622072,Alex Wood,L,SI,76.0,53.199999999999996,22.890429799426936,58.776618911174786,76.39518545801589
622072,Alex Wood,L,SL,76.0,53.199999999999996,24.44924369747899,55.28773109243697,85.15242139735126
622075,Yency Almonte,R,CH,77.0,53.9,-19.697142857142858,69.48,51.56207522165513
622075,Yency Almonte,R,FC,77.0,53.9,-17.468571428571426,69.75771428571429,47.666662481782296
622075,Yency Almonte,R,FF,77.0,53.9,-17.759999999999998,70.216,47.22107571991031
622075,Yency Almonte,R,SI,77.0,53.9,-16.4784,70.092,45.324578507256504
622075,Yency Almonte,R,ST,77.0,53.9,-16.92757894736842,69.89810526315789,46.5214564983799
622088,Tejay Antone,R,CU,76.0,53.199999999999996,-35.36571428571428,68.38285714285715,66.70911857822806
622088,Tejay Antone,R,FF,76.0,53.199999999999996,-28.9875,73.515,54.971489436683655
622088,Tejay Antone,R,SI,76.0,53.199999999999996,-32.74,69.71,63.18481681634432
622088,Tejay Antone,R,SL,76.0,53.199999999999996,-33.29,67.78,66.31728610237367
622098,Drew Smith,R,CH,74.0,51.8,-31.302857142857142,64.6542857142857,67.63202271939035
622098,Drew Smith,R,CU,74.0,51.8,-28.544999999999998,68.475,59.678644673081585
622098,Drew Smith,R,FC,74.0,51.8,-28.330714285714286,68.05928571428572,60.12488023460622
622098,Drew Smith,R,FF,74.0,51.8,-28.02382978723404,68.19829787234043,59.641472268341516
622098,Drew Smith,R,SI,74.0,51.8,-28.826666666666668,67.56,61.32520652762288
622098,Drew Smith,R,SL,74.0,51.8,-27.465,68.355,58.90221721281547
622250,Josh Sborz,R,CU,75.0,52.5,-13.780000000000001,74.725,31.683912589141457
622250,Josh Sborz,R,FF,75.0,52.5,-7.719183673469388,75.80326530612246,18.282621101911236
622250,Josh Sborz,R,SL,75.0,52.5,-13.372941176470588,74.87647058823529,30.76027746643462
622251,Josh Staumont,R,CU,75.0,52.5,-16.62,74.03999999999999,37.63686950057233
622251,Josh Staumont,R,FF,75.0,52.5,-13.61142857142857,74.83428571428571,31.335620493640356
622251,Josh Staumont,R,SI,75.0,52.5,-15.636923076923077,72.77846153846154,37.557273245966876
622251,Josh Staumont,R,SL,75.0,52.5,-18.540504201680672,72.04537815126051,43.484561338639246
622253,Dillon Tate,R,CH,74.0,51.8,-22.065,61.754999999999995,65.5241391803179
622253,Dillon Tate,R,SI,74.0,51.8,-19.563174603174602,65.25650793650793,55.35789279651263
622253,Dillon Tate,R,ST,74.0,51.8,-25.419393939393938,59.585454545454546,72.8896402989976
622491,Luis Castillo,R,CH,74.0,51.8,-29.279384615384615,58.35507692307692,77.29840834028074
