id,fullName,height,weight,teamId
605156,Aaron Brooks,76.0,230.0,133
647351,Abraham Toro,72.0,223.0,133
661309,Adrián Martínez,74.0,215.0,133
683548,Adriel Gonzalez,74.0,145.0,133
649557,Aledmys Díaz,73.0,195.0,133
703835,Alejandro Manzano,74.0,165.0,133
821163,Alejandro Pereira,71.0,170.0,133
622072,Alex Wood,76.0,215.0,133
812460,Alvin Nova,76.0,170.0,133
807998,Alvin Veras,75.0,190.0,133
807590,Amilcar Medina,75.0,190.0,133
698999,Anderson Machado,73.0,170.0,133
699002,Angel Arevalo,71.0,160.0,133
703260,Angel Rivera,69.0,175.0,133
669137,Armando Alvarez,71.0,185.0,133
613534,Austin Adams,75.0,220.0,133
682106,Austin Briggs,73.0,205.0,133
821668,Azaeel Pacheco,72.0,170.0,133
805737,Bjay Cooke,74.0,187.0,133
676275,Blake Beers,76.0,215.0,133
806281,Blaze Pontes,72.0,185.0,133
669620,Brady Basso,74.0,213.0,133
656232,Brandon Bielak,74.0,221.0,133
683454,Brayan Buelvas,70.0,155.0,133
821794,Brayan Cota,73.0,170.0,133
807834,Brayan Polanco,78.0,180.0,133
692844,Brayan Restituyo,71.0,160.0,133
686810,Brennan Milone,72.0,198.0,133
667670,Brent Rooker,75.0,225.0,133
695391,Brett Harris,74.0,208.0,133
800182,Bryan Andrade,73.0,145.0,133
675430,CJ Rodriguez,67.0,200.0,133
689959,Caeden Trenkle,69.0,179.0,133
690904,Cameron Masterman,73.0,225.0,133
804876,Camilo Hernandez,73.0,190.0,133
692650,Carlos Amaya,70.0,165.0,133
691863,Carlos Franco,70.0,150.0,133
800149,Carlos Pacheco,70.0,150.0,133
542208,Carlos Pérez,71.0,210.0,133
671748,Casey Yamauchi,69.0,155.0,133
821594,Celso Lopez,72.0,185.0,133
800177,Cesar Gonzalez,74.0,165.0,133
681484,Chase Cohen,73.0,183.0,133
800018,Chen Zhong-Ao Zhuang,73.0,190.0,133
686499,Clark Elliott,70.0,183.0,133
690985,Colby Halter,73.0,205.0,133
687515,Colby Thomas,70.0,190.0,133
813833,Cole Conn,72.0,165.0,133
800612,Cole Miller,78.0,226.0,133
668761,Colin Peluse,75.0,230.0,133
687439,Colton Johnson,76.0,222.0,133
688682,Cooper Bowman,72.0,205.0,133
813895,Corey Avant,76.0,225.0,133
700719,Dairon De Jesus,75.0,180.0,133
691740,Daniel Susac,76.0,218.0,133
672550,Danis Correa,71.0,150.0,133
679751,Danny Bautista Jr.,72.0,185.0,133
666204,Dany Jiménez,73.0,182.0,133
687231,Darell Hernaiz,71.0,190.0,133
807000,Darling Fernandez,74.0,190.0,133
683887,Darlyn Montero,74.0,170.0,133
687578,David Leal,77.0,250.0,133
698995,Dayker Baldallo,70.0,135.0,133
663662,Daz Cameron,72.0,185.0,133
672016,Denzel Clarke,76.0,220.0,133
678828,Dereck Salom,70.0,135.0,133
800144,Derek Corro,71.0,145.0,133
685290,Diego Barrera,72.0,165.0,133
660781,Domingo Robles,74.0,170.0,133
807988,Donny Troconis,76.0,180.0,133
805418,Drew Conover,77.0,185.0,133
656666,Drew Lugbauer,76.0,220.0,133
608716,Drew Steckenrider,76.0,235.0,133
669439,Drew Swift,72.0,165.0,133
689876,Dylan Hall,77.0,210.0,133
815911,Edgar Montero,74.0,190.0,133
800064,Eliazar De Los Santos,76.0,220.0,133
806378,Elvi Lina,74.0,200.0,133
804879,Elvis Rijo,71.0,165.0,133
821760,Erick Matos,76.0,195.0,133
691866,Erubiel Fuentes,68.0,170.0,133
665923,Esteury Ruiz,72.0,169.0,133
683494,Euribiel Angeles,71.0,175.0,133
803427,Felix Castro,75.0,180.0,133
807959,Francis Marte,75.0,180.0,133
660906,Francisco Pérez,74.0,227.0,133
692651,Franck De La Rosa,80.0,200.0,133
821032,Franco Zabaleta,74.0,165.0,133
812461,Frandy Duran,74.0,175.0,133
692653,Franyelson Rodriguez,73.0,160.0,133
807961,Freilyn Guzman,75.0,160.0,133
687868,Garrett Irvin,72.0,185.0,133
622103,Gerardo Reyes,71.0,195.0,133
699000,German Ortiz,74.0,195.0,133
642575,Gerson Moreno,72.0,218.0,133
680880,Grant Holman,78.0,250.0,133
680420,Grant Judkins,75.0,200.0,133
680684,Gunnar Hoglund,76.0,220.0,133
703607,Henry Bolte,75.0,195.0,133
663687,Hogan Harris,75.0,230.0,133
660829,Hoy Park,72.0,200.0,133
821632,Hugo Meraz,76.0,195.0,133
676292,Hunter Breault,74.0,228.0,133
605204,J.D. Davis,75.0,218.0,133
669372,J.T. Ginn,74.0,200.0,133
668709,JJ Bleday,73.0,205.0,133
676664,JP Sears,71.0,180.0,133
681007,Jack Cushing,75.0,195.0,133
672552,Jack O'Loughlin,77.0,223.0,133
671116,Jack Owen,74.0,204.0,133
678022,Jack Perkins,73.0,220.0,133
674073,Jack Weisenburger,75.0,220.0,133
676466,Jack Winkler,73.0,185.0,133
686533,Jackson Finley,76.0,222.0,133
802138,Jacob Watters,76.0,230.0,133
805779,Jacob Wilson,74.0,190.0,133
687195,Jake Garland,77.0,236.0,133
680865,Jake Pfennigs,79.0,215.0,133
688445,Jake Walkinshaw,75.0,200.0,133
702538,Jamaliel Rosado Jr.,75.0,195.0,133
686857,James Gonzalez,74.0,257.0,133
698994,Javier Pariguan,70.0,160.0,133
805067,Jefferson Jean,75.0,170.0,133
808000,Jeison Lopez,73.0,170.0,133
671271,Jeisson Rosario,72.0,205.0,133
663369,Jeremy Eierman,72.0,205.0,133
807967,Jesus Fernandez,71.0,145.0,133
807965,Jesus Natera,70.0,165.0,133
692066,Jesus Silverio,74.0,180.0,133
807978,Jesus Superlano,71.0,165.0,133
671212,Joe Boyle,79.0,240.0,133
679052,Joelvis Del Rosario,71.0,170.0,133
683155,Joey Estes,74.0,190.0,133
805470,Jonatan Yan,72.0,150.0,133
815206,Jonathan Cortes,74.0,200.0,133
695358,Jonny Butler,73.0,200.0,133
672478,Jordan Diaz,69.0,175.0,133
686946,Jose Dicochea,75.0,180.0,133
683536,Jose Escorche,68.0,145.0,133
683456,Jose Gonzalez,72.0,160.0,133
678796,Jose Mujica,72.0,164.0,133
821280,Jose Parra,71.0,175.0,133
807207,Jose Pinto,73.0,180.0,133
815927,Jose Ramos,73.0,160.0,133
691867,Joseph Rodriguez,73.0,165.0,133
678428,Joshwan Wright,67.0,170.0,133
807206,Josnier Parra,73.0,170.0,133
678577,Junior Perez,72.0,165.0,133
686610,Ken Waldichuk,76.0,220.0,133
800134,Kevin Dume,77.0,220.0,133
668832,Kyle McCann,74.0,217.0,133
666205,Kyle Muller,79.0,250.0,133
671732,Lawrence Butler,75.0,210.0,133
670860,Lazaro Armenteros,72.0,182.0,133
669722,Logan Davidson,75.0,185.0,133
668674,Lucas Erceg,74.0,214.0,133
682918,Luis Carrasco,73.0,180.0,133
693782,Luis Freitez,72.0,180.0,133
692074,Luis Marinez,73.0,155.0,133
665622,Luis Medina,73.0,175.0,133
806960,Luis Morales,75.0,190.0,133
821104,Luis Plicet,76.0,160.0,133
680093,Luke Anderson,74.0,205.0,133
680996,Luke Mann,73.0,218.0,133
800207,Manuel Perez,74.0,180.0,133
694034,Mario Gomez,70.0,185.0,133
686672,Mark Adamiak,76.0,230.0,133
695243,Mason Miller,77.0,200.0,133
691777,Max Muncy,72.0,180.0,133
680474,Max Schuemann,71.0,186.0,133
690921,Micah Dallas,74.0,215.0,133
547184,Michael Kelly,76.0,185.0,133
671305,Michel Otanez,76.0,218.0,133
609280,Miguel Andujar,72.0,211.0,133
688490,Mitch Myers,74.0,200.0,133
687765,Mitch Spence,73.0,185.0,133
802504,Myles Naylor,74.0,195.0,133
694977,Nate Nankil,74.0,191.0,133
820956,Nathan Arends,74.0,180.0,133
700579,Nathan Dettmer,76.0,230.0,133
683485,Nelson Beltran,70.0,160.0,133
669397,Nick Allen,68.0,166.0,133
813859,Nick Schwartz,71.0,190.0,133
820971,Oliver Sirotti,75.0,180.0,133
674370,Osvaldo Bido,75.0,175.0,133
621112,Paul Blackburn,73.0,196.0,133
807953,Paul Chacon,72.0,180.0,133
694191,Pedro Pineda,73.0,170.0,133
683726,Pedro Santos,76.0,205.0,133
676811,Quincy Nieporte,73.0,225.0,133
807983,Ramon Landaeta,74.0,180.0,133
698998,Ray Garrett,70.0,155.0,133
807970,Reinaldo De La Cruz,74.0,170.0,133
807956,Reynaldo De La Paz,75.0,190.0,133
800166,Reynaldo Saa,73.0,175.0,133
803370,Richard Fernandez,73.0,190.0,133
667498,Robert Dugger,72.0,198.0,133
691188,Robert Puason,75.0,165.0,133
807992,Roberto Urdaneta,74.0,170.0,133
548389,Ross Stripling,73.0,215.0,133
683690,Royber Salinas,75.0,205.0,133
688664,Ryan Brown,74.0,219.0,133
680743,Ryan Cusick,78.0,235.0,133
805782,Ryan Lasko,72.0,190.0,133
676116,Ryan Noda,75.0,217.0,133
684541,Sahid Valenzuela,68.0,165.0,133
820997,Samuel Gonzalez,71.0,170.0,133
518397,Scott Alexander,74.0,195.0,133
656794,Sean Newcomb,77.0,255.0,133
821121,Sebastian Rojas,72.0,175.0,133
664913,Seth Brown,73.0,223.0,133
676220,Seth Elledge,75.0,240.0,133
676063,Shane McGuire,71.0,195.0,133
669127,Shea Langeliers,72.0,205.0,133
693388,Shohei Tomioka,72.0,190.0,133
806064,Steven Echavarria,73.0,180.0,133
669434,Stevie Emanuels,77.0,210.0,133
699004,Sulivan Ribeiro,76.0,218.0,133
702856,T.J. Czyz,74.0,175.0,133
519008,T.J. McFarland,75.0,200.0,133
672013,T.J. Schofield-Sam,73.0,185.0,133
815291,Tom Reisinger,75.0,215.0,133
641627,Trevor Gott,71.0,185.0,133
666121,Tyler Baum,74.0,195.0,133
621053,Tyler Ferguson,76.0,225.0,133
663527,Tyler Nevin,76.0,225.0,133
691016,Tyler Soderstrom,74.0,200.0,133
809223,Tzu-Chen Sha,74.0,165.0,133
657697,Vinny Nittoli,73.0,210.0,133
685588,Wander Guante,73.0,180.0,133
807963,Wilfred Alvarado,75.0,190.0,133
690658,Will Johnston,75.0,215.0,133
687310,Will Simpson,75.0,225.0,133
687675,Willy De Paula,74.0,180.0,133
806817,Yeferson Silva,72.0,175.0,133
691315,Yehizon Sanchez,74.0,170.0,133
702596,Yeniel Laboy,75.0,196.0,133
820983,Yohandri Contreras,75.0,200.0,133
650968,Yohel Pozo,71.0,201.0,133
814305,Yunior Tur,78.0,200.0,133
667427,Zach Jackson,76.0,230.0,133
680869,Zack Gelof,74.0,205.0,133
663336,Aaron Shortridge,75.0,215.0,134
670868,Abrahan Gutierrez,73.0,214.0,134
815925,Adbiel Feliz,72.0,175.0,134
801743,Adolfo Oviedo,73.0,165.0,134
821068,Adrian Aray,74.0,175.0,134
684876,Adrian Florencio,78.0,205.0,134
700344,Alessandro Ercolani,74.0,185.0,134
800225,Alexis Torres,72.0,153.0,134
675961,Alika Williams,73.0,180.0,134
687019,Andrés Alvarez,68.0,175.0,134
700353,Andres Silvera,72.0,188.0,134
808044,Andres Villafane,71.0,175.0,134
457705,Andrew McCutchen,70.0,190.0,134
808673,Angel Aquino,77.0,207.0,134
537996,Angel Camacho,71.0,150.0,134
821109,Angel Herrera,73.0,168.0,134
808007,Angel Perez,70.0,160.0,134
800261,Angel Rodriguez,74.0,175.0,134
821007,Angel Soriano,73.0,188.0,134
696143,Anthony Solometo,77.0,220.0,134
821055,Anthony Sosa,73.0,165.0,134
808240,Antonio Pimentel,70.0,161.0,134
699008,Antwone Kelly,70.0,183.0,134
547973,Aroldis Chapman,76.0,235.0,134
800208,Axiel Plaz,71.0,165.0,134
663559,Bailey Falter,76.0,175.0,134
621294,Ben Heller,75.0,210.0,134
641856,Billy McKinney,72.0,205.0,134
808097,Bladimir Pichardo,75.0,193.0,134
681902,Brad Case,79.0,242.0,134
621399,Brady Feigl,76.0,195.0,134
815923,Bralyn Brazoban,73.0,180.0,134
684049,Brandan Bidois,74.0,158.0,134
801251,Brandison Polanco,74.0,170.0,134
677952,Braxton Ashcraft,77.0,195.0,134
691770,Braylon Bishop,73.0,193.0,134
686981,Brenden Dixon,71.0,205.0,134
683005,Brennan Malone,76.0,205.0,134
641703,Brent Honeywell,74.0,195.0,134
668804,Bryan Reynolds,74.0,205.0,134
696149,Bubba Chandler,74.0,200.0,134
675986,Canaan Smith-Njigba,72.0,230.0,134
821156,Carl Calixte,73.0,166.0,134
814261,Carlos Caro,71.0,160.0,134
807962,Carlos Castillo,73.0,165.0,134
683639,Carlos Jimenez,74.0,140.0,134
808102,Carlos Mateo,74.0,185.0,134
800504,Carlos Tirado,73.0,187.0,134
694788,Carlson Reed,76.0,200.0,134
669387,Carmen Mlodzinski,74.0,220.0,134
670190,Carter Bins,71.0,215.0,134
823714,Cesar Aquino,73.0,201.0,134
807727,Charles McAdoo,73.0,210.0,134
680961,Chris Gau,74.0,210.0,134
800298,Christopher Orelin,71.0,157.0,134
814136,Clevari Tejada,73.0,204.0,134
670059,Colin Holderman,76.0,230.0,134
656582,Connor Joe,72.0,205.0,134
700179,Connor Oliver,74.0,170.0,134
592712,Connor Sadzeck,79.0,235.0,134
669002,Connor Scott,75.0,208.0,134
808286,Cristian Jauregui,71.0,180.0,134
658667,Cristofer Melendez,75.0,226.0,134
686951,Cy Nielson,75.0,210.0,134
800307,Daje Morales,70.0,155.0,134
815051,Danny Carrion,75.0,205.0,134
808333,Dariel Francia,74.0,165.0,134
691811,Darvin Garcia,75.0,170.0,134
641726,Daulton Jefferies,72.0,182.0,134
664294,Dauri Moreta,74.0,185.0,134
670280,David Bednar,72.0,225.0,134
807968,David Matoma,72.0,154.0,134
820852,Daviel Castillo,76.0,205.0,134
682981,Derek Diamond,74.0,200.0,134
800249,Dermis Ordonez,73.0,170.0,134
820972,Deshandro Tromp,72.0,170.0,134
691914,Diego Chiquillo,71.0,185.0,134
808327,Dioris Martinez,74.0,185.0,134
593334,Domingo Germán,74.0,181.0,134
806270,Dominic Perachi,76.0,195.0,134
666148,Drake Fellows,77.0,216.0,134
640460,Dustin Peterson,73.0,210.0,134
686758,Dylan Shockley,70.0,195.0,134
699014,Eddy Rodriguez,73.0,181.0,134
678868,Eddy Yean,73.0,180.0,134
800130,Eduardo Oviedo,73.0,169.0,134
695973,Eduardo Zapata,74.0,160.0,134
821273,Edward Florentino,76.0,200.0,134
658668,Edward Olivares,74.0,190.0,134
807815,Edwarli Brioso,71.0,161.0,134
670250,Eli Wilson,73.0,190.0,134
677322,Elijah Birdsong,74.0,200.0,134
820888,Emmanuel Chapman,78.0,255.0,134
682848,Endy Rodríguez,72.0,200.0,134
691927,Enmanuel Terrero,70.0,160.0,134
699013,Esmerlyn Valdez,74.0,181.0,134
800209,Estuar Suero,78.0,180.0,134
691919,Ewry Espinal,72.0,185.0,134
553878,Felipe Vázquez,74.0,225.0,134
687486,Fineas Del Bonta-Smith,72.0,190.0,134
815441,Francis Reyes,74.0,180.0,134
672696,Francisco Acuna,67.0,150.0,134
821094,Frankeli Mesta,73.0,175.0,134
807720,Garret Forrester,72.0,208.0,134
804582,Garrett McMillan,76.0,235.0,134
685712,Geovanny Planchart,74.0,176.0,134
601980,Geronimo Franzua,73.0,170.0,134
691912,Gilberto Alcala,75.0,175.0,134
665482,Gilberto Celestino,72.0,170.0,134
687352,Grant Ford,73.0,195.0,134
667428,Grant Koch,70.0,195.0,134
700356,Greiber Mendez,72.0,150.0,134
800301,Hader Blanco,71.0,150.0,134
680779,Henry Davis,72.0,210.0,134
687431,Hudson Head,72.0,180.0,134
800213,Hung-Leng Chang,75.0,159.0,134
682995,Hunter Barco,76.0,210.0,134
695345,Hunter Furtado,76.0,210.0,134
676702,Hunter Stratton,76.0,225.0,134
800308,Inmer Lobo,73.0,193.0,134
821061,Irwin Ramirez,75.0,175.0,134
676755,Isaac Mattson,74.0,205.0,134
692658,Isaias Dipre,71.0,159.0,134
692854,Isaias Uribe,75.0,172.0,134
821044,Iverson Allen,72.0,160.0,134
669001,J.C. Flowers,75.0,195.0,134
685364,J.P. Massey,77.0,205.0,134
687394,Jack Brannigan,72.0,210.0,134
681004,Jack Carey,72.0,205.0,134
669261,Jack Suwinski,74.0,215.0,134
690107,Jackson Glenn,71.0,205.0,134
805984,Jackson Grounds,73.0,190.0,134
692243,Jaden Woods,74.0,205.0,134
571875,Jake Lamb,75.0,215.0,134
807986,Janderson Linares,74.0,175.0,134
683003,Jared Jones,73.0,190.0,134
669707,Jared Triolo,75.0,210.0,134
800437,Jarlen De La Paz,76.0,180.0,134
687749,Jase Bowen,72.0,215.0,134
641511,Jason Delay,71.0,190.0,134
821033,Javier Acevedo,70.0,145.0,134
691922,Javier Rivas,78.0,165.0,134
671600,Jaycob Deese,73.0,195.0,134
806739,Jayden Kim,71.0,170.0,134
691926,Jeral Toledo,70.0,135.0,134
820876,Jeremia Berroa,74.0,185.0,134
691913,Jesus Castillo,70.0,144.0,134
699018,Jesus Clode,74.0,180.0,134
821083,Jesus Lizardo,71.0,170.0,134
821179,Jesus Tapia,73.0,173.0,134
703177,Jhonny Severino,74.0,185.0,134
692670,Jhonson Pena,70.0,155.0,134
678225,Ji Hwan Bae,71.0,185.0,134
692047,Joaquin Tejada,71.0,160.0,134
669309,Joe Perez,74.0,198.0,134
808156,Joenelly Van Der Linden,70.0,142.0,134
663698,Joey Bart,74.0,238.0,134
683677,Johan Montero,75.0,187.0,134
670912,Johan Oviedo,77.0,245.0,134
806148,John Lopez,65.0,170.0,134
699005,John Zorrilla,73.0,173.0,134
808033,Jonathan Rivero,72.0,191.0,134
700281,Jonathan Salazar,75.0,180.0,134
807835,Jonawel Valdez,73.0,185.0,134
699010,Jose Garces,74.0,149.0,134
669796,Jose Hernandez,75.0,205.0,134
678256,Jose Maldonado,74.0,198.0,134
814219,Jose Regalado,72.0,189.0,134
808023,Joseph Sequera,72.0,185.0,134
676596,Josh Fleming,74.0,220.0,134
700380,Joshua Loeschorn,75.0,215.0,134
641943,Joshua Palacios,73.0,200.0,134
680906,Josiah Sightler,76.0,234.0,134
683563,Juan Jerez,73.0,160.0,134
696015,Juan Machado,71.0,145.0,134
669343,Julian Bosnic,75.0,218.0,134
806655,July Vittini,74.0,190.0,134
807149,Jun-Seok Shim,76.0,215.0,134
677865,Justin Bruihl,74.0,215.0,134
701568,Justin Meis,74.0,160.0,134
687242,Justin Miknis,72.0,195.0,134
656701,Kade McClure,79.0,220.0,134
695013,Kalae Harrison,70.0,188.0,134
663647,Ke'Bryan Hayes,71.0,195.0,134
700731,Keiner Delgado,67.0,145.0,134
821696,Kendrick Herrera,72.0,170.0,134
682775,Kervin Pichardo,72.0,180.0,134
808246,Keuri Almonte,74.0,190.0,134
700735,Kevison Hernandez,77.0,188.0,134
694753,Khristian Curtis,77.0,210.0,134
693312,Kyle Nicolas,76.0,223.0,134
814280,Landon Tomkins,75.0,200.0,134
805775,Lennyn Nunez,70.0,150.0,134
678894,Liover Peguero,72.0,220.0,134
696145,Lonnie White Jr.,74.0,212.0,134
699011,Luigi Hernandez,72.0,185.0,134
692660,Luis Joseph,73.0,180.0,134
682847,Luis L. Ortiz,74.0,235.0,134
678821,Luis Peralta,71.0,170.0,134
801749,Luis Rodriguez,70.0,185.0,134
687493,Luke Brown,70.0,195.0,134
800615,Luke Scherrer,73.0,215.0,134
694365,Magdiel Cotto,76.0,250.0,134
683500,Maikol Escotto,71.0,180.0,134
682650,Malcom Nuñez,72.0,205.0,134
594835,Marco Gonzales,73.0,205.0,134
823822,Marlon Quintana,74.0,192.0,134
527048,Martín Pérez,72.0,200.0,134
670208,Matt Fraizer,74.0,220.0,134
685301,Matt Gorski,74.0,198.0,134
572191,Michael A. Taylor,76.0,215.0,134
702604,Michael Kennedy,73.0,205.0,134
674681,Michael Plassmeyer,74.0,197.0,134
820962,Michell Ojeda,72.0,158.0,134
808040,Miguel Rodriguez,70.0,152.0,134
699015,Miguel Sosa,70.0,181.0,134
681347,Mike Burrows,73.0,190.0,134
690448,Mike Jarvis,70.0,180.0,134
805315,Mike Walsh,74.0,195.0,134
694991,Mitch Jebb,72.0,185.0,134
656605,Mitch Keller,75.0,220.0,134
701177,Nick Cimillo,75.0,215.0,134
694298,Nick Dombkowski,74.0,210.0,134
693304,Nick Gonzales,69.0,190.0,134
807993,Nicolas Carreno,70.0,155.0,134
692176,Noah Takacs,75.0,220.0,134
692657,Omar Alfonzo,73.0,180.0,134
665833,Oneil Cruz,79.0,215.0,134
701685,Owen Kellington,75.0,193.0,134
680713,P.J. Hilson,70.0,175.0,134
691928,Patricio Ress,74.0,165.0,134
694345,Patrick Reilly,75.0,208.0,134
694973,Paul Skenes,78.0,235.0,134
814482,Peyton Stumbo,73.0,200.0,134
820974,Phillando Williams,69.0,162.0,134
800278,Pitterson Rosa,74.0,178.0,134
696040,Po-Yu Chen,74.0,187.0,134
682990,Quinn Priester,75.0,210.0,134
691917,Rafael Mendez,75.0,170.0,134
821278,Randol Martinez,73.0,168.0,134
806986,Raymond Mola,74.0,190.0,134
821116,Reinold Navarro,72.0,178.0,134
800197,Richard Ramirez,73.0,160.0,134
800192,Roinny Aguiar,67.0,160.0,134
689548,Ronaldo Gallo,78.0,183.0,134
642133,Rowdy Tellez,76.0,270.0,134
699006,Ruben Vizcaya,69.0,155.0,134
821245,Rubens Romero,76.0,165.0,134
621366,Ryan Borucki,76.0,210.0,134
689877,Ryan Harbin,76.0,195.0,134
656924,Ryder Ryan,74.0,205.0,134
686445,Sammy Siani,70.0,195.0,134
699167,Samuel Escudero,69.0,155.0,134
695246,Scott Randall,72.0,172.0,134
696155,Sean Sullivan,73.0,195.0,134
682656,Sergio Campana,73.0,160.0,134
666179,Seth Beer,74.0,225.0,134
694186,Shalin Polanco,72.0,168.0,134
676566,Shawn Ross,73.0,185.0,134
693418,Solomon Maguire,70.0,168.0,134
702261,Termarr Johnson,68.0,175.0,134
802419,Thomas Harrington,74.0,185.0,134
703156,Tony Blanco Jr.,79.0,243.0,134
687206,Tres Gonzalez,71.0,185.0,134
691907,Tsung-Che Cheng,67.0,173.0,134
701159,Tyler Kennedy,76.0,225.0,134
701719,Tyler Samaniego,76.0,205.0,134
679066,Valentin Linarez,77.0,226.0,134
800573,Victor Cabreja,75.0,180.0,134
816292,Victor Trejo,72.0,,134
800560,Wali Pierre,75.0,180.0,134
658791,Wei-Chieh Huang,74.0,175.0,134
699017,Wesley Zapata,72.0,152.0,134
823868,Wifrailyn Jaquez,73.0,170.0,134
696062,Wilber Dotel,75.0,178.0,134
503449,Wily Peralta,73.0,261.0,134
689134,Wyatt Hendrie,70.0,200.0,134
518735,Yasmani Grandal,74.0,225.0,134
823842,Yeison Martinez,72.0,143.0,134
801742,Yoerys Hernandez,74.0,185.0,134
691920,Yojeiry Osoria,73.0,188.0,134
692848,Yoldin De La Paz,72.0,165.0,134
703154,Yordany De Los Santos,74.0,170.0,134
807981,Yosmar Gimenez,74.0,150.0,134
679938,Yoyner Fajardo,72.0,179.0,134
805800,Zander Mueth,78.0,205.0,134
811600,Abraham Parra,74.0,170.0,135
800049,Adam Mazur,74.0,180.0,135
808489,Adan Moreno,73.0,185.0,135
688551,Addison Kopack,73.0,220.0,135
814702,Adler Cecil,76.0,160.0,135
670970,Adrian Morejon,71.0,224.0,135
816398,Adrian Pena,72.0,170.0,135
800126,Alain Camou,71.0,150.0,135
683546,Albert Fabian,72.0,215.0,135
815584,Alcides Hernandez,68.0,160.0,135
800388,Aldo Leija,74.0,160.0,135
684126,Alejandro Lugo,72.0,165.0,135
689690,Alek Jacob,75.0,190.0,135
811592,Alexander Agramonte,71.0,165.0,135
808017,Alexander Garcia,72.0,170.0,135
808628,Alexis Parra,74.0,171.0,135
826509,Anderson Ortiz,73.0,200.0,135
823357,Andres Garza,71.0,165.0,135
804933,Angel Garza,73.0,200.0,135
806885,Angel Sanchez,69.0,168.0,135
681036,Anthony Vilar,70.0,190.0,135
656354,Austin Davis,76.0,235.0,135
689474,Austin Krob,75.0,205.0,135
815325,B.Y. Choi,75.0,203.0,135
811594,Bernard Jose,71.0,160.0,135
673872,Bobby Milacki,74.0,210.0,135
686938,Bodi Rascon,77.0,205.0,135
804556,Braden Nett,75.0,185.0,135
699134,Bradgley Rodriguez,73.0,160.0,135
701682,Braedon Karpathios,73.0,186.0,135
800317,Braian Salazar,74.0,165.0,135
678218,Brandon Valenzuela,72.0,225.0,135
687902,Breck Eichelberger,76.0,195.0,135
664954,Brett Sullivan,70.0,195.0,135
808893,Bryan Balzer,73.0,190.0,135
669369,Bryce Johnson,73.0,195.0,135
668751,Cal Mitchell,72.0,220.0,135
692025,Carlos Rodriguez,70.0,155.0,135
815885,Carlos Santillan,73.0,165.0,135
691000,Carson Montgomery,75.0,215.0,135
659389,Carter Loewen,76.0,240.0,135
676882,Chandler Seagle,71.0,190.0,135
701106,Chase Valentine,71.0,160.0,135
703865,Christian Crespo,74.0,190.0,135
687867,Clay Dungan,72.0,190.0,135
821686,Clay Winklaar,73.0,185.0,135
702113,Cole Cummings,74.0,205.0,135
800996,Cole Paplham,75.0,215.0,135
701209,Colton Bender,67.0,195.0,135
694294,Colton Vincent,71.0,187.0,135
667442,Connor Hollis,68.0,170.0,135
821766,Cristian Navarro,74.0,181.0,135
814153,Dane Lais,76.0,205.0,135
547176,Daniel Camarena,72.0,210.0,135
694220,Daniel Montesino,72.0,180.0,135
808069,Danny Ojeda,73.0,175.0,135
821789,Darian Castillo,67.0,150.0,135
811595,Dariel Polanco,71.0,150.0,135
811596,Darlin Mendez,73.0,210.0,135
688158,David Morgan,72.0,185.0,135
444482,David Peralta,73.0,210.0,135
821628,Dayquer Alfonzo,73.0,190.0,135
668776,Devin Ortiz,74.0,215.0,135
823895,Dionicio Nova,74.0,185.0,135
456781,Donovan Solano,68.0,210.0,135
815579,Donte Grant,72.0,175.0,135
656290,Drew Carlton,73.0,215.0,135
684228,Dwayne Matos,73.0,155.0,135
656302,Dylan Cease,74.0,200.0,135
702266,Dylan Lesko,74.0,195.0,135
821647,Eddson Martinez,65.0,145.0,135
821807,Edinson Hernandez,74.0,175.0,135
808355,Eduarlin Tejeda,69.0,150.0,135
826627,Edwyn Hernandez,72.0,180.0,135
666703,Eguy Rosario,67.0,150.0,135
821590,Elvis Reyes,74.0,180.0,135
807972,Emil Turbi,68.0,150.0,135
821810,Endy Rios,72.0,155.0,135
800215,Enmanuel Pinales,74.0,185.0,135
660853,Enyel De Los Santos,75.0,235.0,135
801293,Eric Yost,73.0,190.0,135
808369,Erick Batista,72.0,155.0,135
824772,Esmerlin Peguero,73.0,180.0,135
800396,Estiven Giron,71.0,170.0,135
690994,Ethan Long,75.0,215.0,135
701240,Ethan Routzahn,76.0,225.0,135
806956,Ethan Salas,73.0,185.0,135
820925,Fabian Alcantara,72.0,170.0,135
685719,Fernando Sanchez,72.0,198.0,135
665487,Fernando Tatis Jr.,75.0,217.0,135
821625,Frailyn Severino,70.0,155.0,135
800212,Francis Pena,73.0,170.0,135
672385,Gabe Morales,75.0,175.0,135
682077,Gabe Mosser,76.0,185.0,135
678184,Garrett Hawkins,77.0,230.0,135
657248,Glenn Otto,75.0,240.0,135
688363,Graham Pauley,73.0,200.0,135
701864,Griffin Doersching,76.0,251.0,135
808009,Gustavo Marquez,72.0,160.0,135
673490,Ha-Seong Kim,69.0,168.0,135
814480,Harry Gustin,72.0,160.0,135
692013,Henry Baez,75.0,175.0,135
703685,Henry Martinez,76.0,190.0,135
683344,Homer Bush Jr.,74.0,200.0,135
692033,Hugo Sanchez,72.0,180.0,135
701617,Ian Koenig,74.0,225.0,135
820998,Ibrahyn Jimenez,73.0,170.0,135
821026,Ibrain Ricardo,69.0,165.0,135
815951,Igor Gil,71.0,170.0,135
821784,Isaac Ponce,74.0,192.0,135
